feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,monthly_usage,plan,autopay,churn
1.506282412578471,-1.4649979666031305,-1.8459744547432604,-3.020996421071912,2.5470559694287234,0.13163397744177796,-1.650778686203284,-0.4743791731592788,-1.1470043661317995,1.4149596104341833,medium,plus,Yes,0
2.1085066081530477,-2.243093416799044,0.5043938762460375,-0.1363965544137936,-1.4161424360426778,-0.4510313333718312,-2.967958641506847,-0.11498942981114235,0.9264791208981332,-0.400224662097151,high,plus,No,0
1.8606772973340957,-2.5562457694414595,1.829252833017573,-3.0062701974296333,-1.0743658752128031,0.928307412149579,-5.6918071528177245,1.1683963274356548,0.9934872795141109,0.1444082360243708,high,basic,Yes,1
0.0747164419306707,-1.1004275319069488,2.1288308247271233,-1.5566724145609623,-1.3713314872036337,1.0546277751443447,-2.9518340418721833,0.7415597069441939,1.0298141885062604,0.49705174432423505,medium,plus,Yes,1
-0.8587444863124782,-1.5735076508011656,0.7565146031514791,-1.794636529918662,-2.155509100717427,2.558739571933377,-3.246560128891786,0.7165024757905941,0.6239749824625656,1.801263584445835,low,plus,Yes,1
-4.164982166468373,3.263164920304559,0.7248255605854094,-2.217159155268059,0.793677797392937,0.4188089064741173,2.656137692209206,-0.04432735136027277,-0.8330942943013667,1.952094873462983,low,premium,No,1
-4.89495639629387,3.6139032505487725,0.23206516781555983,-1.7653172202364527,-0.5157592160681774,0.9412203073489196,2.2276679516833724,1.1511422695034574,2.24440673789221,1.488024126533754,low,plus,Yes,1
2.9740214116032506,-1.7514098057525813,-0.7819893806770777,-0.652482863089729,1.8154620486609436,0.06347266946646013,-2.435248626562992,3.707417829673137,0.8976988434940109,-1.652478247047196,high,basic,Yes,0
0.29518620062532835,-0.020761746807276382,0.05376196517548161,-2.2264694854334683,-0.849081438793692,-0.2316183211353624,-3.07524870779324,-1.2442159394646346,-0.22097737390967315,-0.4452671456938282,medium,basic,No,1
1.6092547479819543,0.09254073667848162,-1.302002661701677,-0.3383144459854226,2.3696591755739425,-0.06964292454047127,-0.48320925778593143,1.5518691287579003,1.0998686247253329,-1.6923502853832346,medium,plus,Yes,0
7.124698106251186,-5.651102565033643,0.3323854280480934,-1.5338214058609405,3.012753806562678,-3.0357521339388676,-3.641819090302246,1.43783013454077,-1.2497946413408787,-0.04672408767923075,high,basic,Yes,1
2.17433485211758,-1.8329550108142811,-1.1541132267947551,-1.4454941040493283,1.3622419589332562,0.5295596185401213,-2.5041982796438687,1.0911657388918772,0.4601757952190857,-0.17757738363896125,high,plus,Yes,0
1.8780094753877694,-1.056382408226311,-0.7549731358372088,-0.4815638581868762,0.6261851518829283,1.7132935603104191,-3.3287956394095377,3.61656242779432,-1.4413375938153115,-2.1823601221064903,high,premium,Yes,0
-0.5900804955043842,0.838852582159691,-0.9909129540820899,-2.3492043869271715,0.2625972874277036,2.4283502604508787,-3.153303219269966,0.276254160238804,0.15745093707917324,-0.9869349069000704,low,plus,No,1
3.544828753617773,-2.1283861015657393,-0.31132861208426255,-1.9286423423030752,0.17758004250832737,2.9714847015301733,-7.358984871347183,-2.3176518471630816,0.8940270538418312,-2.787076649910349,high,basic,No,1
2.426667661060096,-0.21110055642588743,0.9106683730599062,2.9382506117362257,-1.2612098135468934,-1.566729744007247,-0.781285019779938,-3.394763356287079,-2.4773433929375024,-3.2603092411509786,high,premium,No,0
0.14537739000496364,0.18820597374028303,0.8875138519469787,-2.8528029895089277,-2.3914132971895223,-0.33722499278157103,-4.974186904086394,-1.779349306894947,2.846985448754231,-1.1583282588115302,medium,premium,No,0
1.717814964105713,-1.2652493410901444,0.5365353013263925,-2.7882736331367735,-0.7007410813729992,-1.1891814121604822,-4.205352469786569,-0.5844125792346035,0.41429276673658055,-0.42544989196982297,high,basic,No,0
0.6319829016752674,-0.2388727541605482,-0.6200614940199197,-0.6336617484809854,4.42220297691813,2.0572688669525,1.681055948980059,-0.6985585250361432,-0.7167262390639785,1.0576962836013124,medium,basic,Yes,1
1.3808315933277078,-0.5198810311977557,0.9206621456615383,-0.5536270718159841,-1.3865768577933493,-1.4385527692369862,-2.6511841289876275,-0.21887142836066908,-1.6516535641991223,-1.5156778670452256,medium,plus,Yes,0
3.296404118007894,-2.1190630621753463,0.10293064847879732,-2.221091263858031,1.6624404571483629,-1.6636252368656592,-2.983248266950832,1.2566259876663004,-1.0560351842648052,-0.5614660779078497,high,plus,No,1
2.3682805168457883,-2.9682694940179464,-1.7556466124438888,-1.3159591149419014,-0.5177102787658832,1.1032314622711719,-4.150187909479822,0.30195701681763587,0.5355799678560016,0.23304306068531644,high,basic,No,0
-0.2853832790769613,-0.2086788327191632,0.29244359119502505,-1.605291645491279,-0.37092832977239165,0.3209272199737909,-1.551298758484746,0.8535868466800491,-0.3215067945773522,0.4398507058368315,medium,basic,Yes,1
-2.206284429168077,0.6309869093514457,0.3398500543522677,0.2901486462657308,-0.9569662756068613,1.5468110032867708,0.9938456595099916,3.184727213774451,1.3985807959181764,0.9528591420892288,low,plus,Yes,1
2.2858116622033346,-2.146668846617051,0.7107878915885889,-2.6416713482772627,0.14025676865516856,-1.0382977868860777,-3.6289939324091502,-0.7443918387190694,0.6088606597921735,0.43697986415970114,high,plus,Yes,0
-0.27009992417168216,-1.0086994138596352,0.2423142574513812,-0.49615539879009485,-0.4397177210074019,1.405385347368629,-0.852179903973837,1.0383239284600958,-0.01693858290554884,1.1392264802525285,medium,plus,Yes,1
0.04106077760116766,-1.8420746001941208,-1.2896951559203962,-1.3366421907674058,-1.442117867507121,1.7109209882923841,-2.856103625040718,2.5155535019685367,0.2821156672782423,1.1344200664663222,medium,basic,No,1
2.485818430452422,-1.1746183069796432,-0.4338726223247447,-0.7344392106951726,1.5459104361228297,-0.4881244028032534,-1.861517650531639,0.8987470209454709,-0.3509941415994386,-1.2568084983481367,high,plus,Yes,0
2.216296000618368,-1.5625577430636022,-0.15074156863260663,-2.8194438989955533,-0.2581211842084483,1.694916184136408,-6.343698470000772,0.8293520061393815,-0.33356247720383625,-1.7777658772284548,high,plus,Yes,0
-4.248823067644786,1.429596482151556,1.0964137136632008,0.7822764078986282,-2.0077135125771886,2.6362477118368886,2.354396786002352,1.4354928684830568,0.361888147432794,2.2837640813201303,low,premium,Yes,1
1.6497545680559587,-0.6802614321246812,-1.3782187035199713,-1.9765083954543505,2.428339271208359,-0.5867240718829987,-0.9620877122128726,-1.6375183878834565,0.712036459360953,0.28057297483244614,high,premium,No,0
1.2570568057682519,-0.3025621308276978,0.3772088163731326,-1.5725039686129085,2.271443163339126,2.5503865845541087,-2.5687181207722953,0.06553465441582795,-0.6401256053139024,-1.1770927471516082,medium,basic,No,1
3.4535029930066226,-1.651468674073397,-0.04374794602212695,0.6966883747710917,-1.3831147629587406,-1.8363169961842198,-3.3653206812019607,-4.202705057640685,-0.8914168626960192,-2.343307187283331,high,premium,Yes,0
2.1139391775704133,-0.9967198195917828,1.5499642270042344,-1.8786346200603168,0.48919204821213624,1.664641942199205,-5.132904885609583,4.075630828410596,0.9378722573730295,-2.687448320301593,high,plus,Yes,0
3.3499790770492393,-1.3553761040509131,-1.3222868197933644,-1.1401155105361824,1.7778246055779001,-0.9468101674342144,-2.8909983627191234,1.0824358894754265,-0.1637378672731814,-2.071410163878819,high,basic,Yes,0
2.9100405941450087,-1.0792733995889119,0.3413083973938672,0.4706768051486341,-0.49155670644776195,-0.9678346426139498,-2.918318437299537,-2.5306751678515704,1.1497819126384554,-2.476584045936693,high,plus,No,0
0.38258624989426987,0.10119700843001755,-0.1893004695695063,0.8901497320401006,2.143471720391085,1.4540992012885385,1.3047755425445513,0.5882238452287956,1.669275097223265,-0.33524746569255126,medium,premium,No,0
-0.9715149484008816,1.3758350085090374,1.3604183878015916,-1.0426247498226382,-2.6400866838856616,-0.7984077851524413,-2.376400731812368,-1.0301712410785957,1.7337990341370537,-1.4324152406474484,low,premium,Yes,0
-0.4344168102138003,-0.2243834956986811,-0.17806952730481684,-3.7377714654253413,-1.0747993290474263,-0.1226706167765218,-3.6782157302077163,0.8291913989952309,-1.3860012567511546,0.6391203753605332,medium,plus,No,0
-2.9623474657452302,1.996857171736345,-2.1041957999317518,0.05222287151499594,1.4458228687083299,1.0112269389861728,3.9342963429418103,0.7694118330810944,0.029617587334061623,1.85687517132411,low,premium,No,1
-0.7908349157816051,-0.11564523454137199,0.296817479233046,-1.0906259951271036,-1.5618307216748566,0.4606346768971702,-1.7547187800508868,2.4575739226073274,-0.7586611522279293,0.1461500755760491,low,premium,Yes,1
3.319713349838333,-1.3212325482726899,-0.9891311469355826,-1.2003315093593012,1.6079290357431444,-2.9092142514076773,-1.669004917707109,-0.9267759252220851,0.04175148798945976,-1.1387944255303397,high,premium,No,0
-1.8187905793910966,-0.2074013103126141,-0.2618547101618876,-1.05040556659951,-2.6490986748649012,0.26003850569259934,-0.8752490741081046,-0.5326735106949744,0.46279809526184856,1.9180765178942365,low,basic,No,0
-2.402416516754333,1.769728305819175,0.7670903921065838,-0.9193842906119383,2.162579705524694,1.6372830666859048,2.7269069702254334,-0.49444588869492023,1.2636435903686614,1.7325230372734395,low,plus,Yes,1
2.7602740454885764,-3.8621981833405754,-0.4145782343009112,0.7384565665672793,1.0671773836997827,-0.4666103566303601,0.23092676698555095,1.3989554919526412,0.2638267772029979,2.0598578746159317,high,premium,No,1
-1.7896192070480585,-1.3082966102910385,0.815978130127899,2.3084546584022814,-5.385125273210758,1.3352512043263385,-0.5727841343027159,-0.3135114497849222,-1.8545771745663715,1.5493397558728006,low,basic,No,0
1.6075877947435955,-3.0524991735497764,-2.0797893361606343,-1.2562249279590083,-0.8370129762304698,1.1899511026656695,-3.422262686615263,2.463147246625179,0.21103372929094982,1.0255792763996636,medium,premium,No,1
0.6279839486813967,-0.5731516760668982,-0.21396572322661914,-1.0229879767230265,1.9610421877493995,0.9453745940732848,-0.2178853251617829,0.1877799565356172,-0.46739059903916114,0.5988286697839822,medium,plus,No,0
-3.232334871995533,0.7834380898146447,0.7460046522328675,-0.668930723367394,-3.088705472366518,2.4742002693298,-0.9998469525295014,0.6439853177941516,2.8519618795584027,1.3982195523886118,low,premium,No,1
3.5799192128745814,-2.3887208927040033,-0.20658203031980055,-1.0355506097924116,2.4087059317802826,1.6419443307346373,-3.307522176653092,-3.0368126319653883,-0.1806532839845751,-0.7641524976805256,high,basic,Yes,1
3.0679359613159294,-1.1216005097605126,-1.9396468151979664,0.010768262803771744,1.0280231140269038,-0.2832791428301511,-2.7490592924253154,1.2915584859898321,-0.890196075956866,-2.7143069547088947,high,basic,Yes,0
-3.5376597318259955,1.482073696716221,-0.01801333987723139,-2.1620931487132387,-3.175037640249184,0.5235206084103461,-1.1846890544006536,1.1475561691305072,-1.5683264557926506,1.4587350517098994,low,plus,Yes,0
1.7995873635296953,-1.0905523903818166,0.5167464322875994,0.12403837432215803,-1.7269061835545083,-0.06357540835636089,-3.4490003544653525,-1.5960108299484705,1.0632013200515105,-1.7763068337450898,high,basic,Yes,0
3.6848154140710716,-2.4158670729929,0.45198764119311563,0.39223042139319797,-0.9813883441846883,-2.17282057635238,-2.974017673671205,-3.0248121704744237,1.5429195659842012,-1.3673668127470147,high,premium,No,0
-4.229317110066065,0.8017133008561679,-0.33474943852085964,-0.08537393133832005,-3.3705812989992427,3.47269318370905,-0.044864813211413786,2.4938420728440054,1.3140170071310835,2.119389151062274,low,basic,No,1
-5.063791385099601,3.6720491042092616,-0.8495603536747404,-1.7031624057923147,0.39555824337700973,-0.23606232676164907,4.1644533935821295,1.288652074859697,-0.8213893735490084,2.524186373985088,low,premium,No,1
-1.9983633157567104,3.6521220015342433,1.2389022312783422,1.2695668846067778,5.046719104588883,0.8984734907968379,6.349801455535716,-1.3058011235051397,-2.3651432935054135,-0.10847826230452395,low,premium,No,0
2.6730880071971272,-1.818209596209305,0.309939726625601,-0.18807008215977883,3.259137811049537,2.7881885057918896,-1.544104490287322,-1.544232595676454,0.322142467578984,-0.47686199811469887,high,basic,Yes,1
1.6339575349941915,-1.8036358337414584,0.10514698402456396,-2.892074830790352,-1.0107911117712525,-1.0568769675795964,-4.179008280290701,-1.4344722593495853,0.6592268962959171,0.48394267492965626,high,premium,No,0
-0.47177583027534864,0.409242969699279,-0.2980930396299594,-1.2430825879819944,2.1370957237080312,1.2031085722065493,0.7501716635283041,-1.9149240791038014,0.4116485651629448,1.1717092343895472,medium,premium,No,1
2.1182738437728337,-2.713891900716476,0.5159240026814056,-0.13611378884678016,-1.884750752273688,-0.35988902509335874,-3.237572204612916,0.2737231369965254,-0.9649436260246179,-0.018576406129560574,high,plus,Yes,0
1.543971075509938,-2.184553935233124,-0.8680317775096128,-0.39966881612318883,0.08796420007935624,1.724048842763358,-2.46161970227175,1.5892207584569558,-1.411067607667596,0.14705550466424722,medium,basic,No,0
-4.729226417332223,-0.2186698398975826,0.15350630505791477,1.8170003908593073,-3.692670540629924,4.186735386763938,2.349012670497537,1.6266325758325566,1.759627537844203,4.101222134168601,low,basic,Yes,1
4.784965109662128,-3.7415894704589046,1.2494188497398657,-2.782545118606074,-1.0045665450369392,-0.5419137334829687,-8.11316896564979,1.7890444374666594,0.24756928138853604,-2.2177747005666593,high,plus,No,0
1.7490307745652516,-0.7794513922788435,0.17787261953183472,0.48712380398063115,-1.010037348911462,-0.9556415744661468,-2.1251598273346826,1.2530178675012666,-0.12586555117518589,-1.9805264321141114,high,premium,Yes,0
-3.07385243678055,1.2781949835475341,1.7871134217543003,0.22246851158945513,-2.23869353240865,0.6600052661669633,1.160438170458065,2.888250425398778,-1.5358264840195235,1.034906715895926,low,premium,Yes,1
1.0663451404147395,0.7113405751461086,-2.046265431346471,0.9259902239132993,3.862687858803081,-1.2749011004582225,3.66165108928275,-2.96262631099202,-0.13926599637494513,0.04917898338996918,medium,basic,No,0
2.076400400093012,0.41784593163185013,-0.7483982739469809,-0.1977378999012287,0.28319867133310517,-2.44177445954816,-1.4981035159493734,-2.3379103794481955,0.11905828865931008,-2.5492121872581537,high,basic,No,0
-1.8330506830844766,1.4936293215898053,-0.2354029112864171,-1.921197406979875,2.486320779422919,-0.13905467339252775,2.645737407450298,-0.9274486961441537,0.9365504295877474,2.1873430835716703,low,premium,Yes,1
-4.93967912560819,3.84491104868204,0.2937652875840829,-2.1411122817159076,0.7848566858000715,1.3965390576027408,2.7171591162500737,2.2681667681889985,0.41278511696902886,1.548324524909479,low,premium,No,1
1.3459874112996097,-1.61532711226441,-1.0637530288534276,-1.1216763308593205,0.4887313881436265,1.1734283796145073,-2.333074249290971,0.17261770463825676,-1.068672767066792,0.2523868776756273,medium,basic,Yes,0
4.08978298569595,-2.7149602973765767,-0.13947281605210232,0.175380324501341,0.026864385996275386,-1.5963522622389898,-2.8918364185230194,-4.303063416695613,-0.3349142915775115,-1.0127285332568214,high,premium,No,0
0.6422475027999645,-0.7220538608080276,0.7024373171760636,0.08122714689938482,1.5173066471939005,1.3594067649624066,0.19415829459976186,-0.38496974142429785,-0.9213655751373316,0.45511574450528824,medium,plus,Yes,0
1.5442551965193378,-0.879795296015766,2.111782350631641,-1.6556641476633054,0.9329969273161566,1.5459127496990726,-3.2414238960557995,-1.9846939843786766,-0.8622415228064552,-0.7283003501532763,medium,premium,Yes,1
-3.674030544873695,1.3811189377944322,0.4845902276849122,-1.7426478026485848,-3.8012989427744923,2.8702039782155104,-2.7225660271265,1.5781254783187533,1.4834705607162808,0.5828997824201625,low,basic,Yes,1
-1.6727098387588943,1.193818157933736,-0.7939410426254988,-0.5854557236488662,0.29950639686447955,0.6476997072933941,1.0825976467526657,0.017724765354474092,-0.5344235616790998,0.7603014680112088,low,premium,Yes,1
4.702288090377516,-2.8394504297177745,1.3155344233889197,-3.10405886795572,2.1621176656054755,-1.875855993298202,-4.824187036333715,1.4900937713914828,1.8997499528469546,-1.3250755749347571,high,premium,No,1
3.9503989516309512,-0.9717178477614968,-1.973972741411612,-2.27195055838392,1.2150922613803115,-2.1887828343140283,-4.565998076050076,-2.535883473462132,-0.12369866625929951,-2.812691845690781,high,premium,Yes,0
2.060750933402836,0.2976915158263622,0.3672342793221149,-1.1700542844247794,0.06252536121581964,-1.3833930742891263,-3.3731957263557395,0.22588049344982908,-1.1195832538226196,-3.1777958342695394,high,plus,Yes,0
0.8383356848759426,-1.2414551810875976,0.19374190066810618,-2.682575059890176,-0.3118613522999578,0.9929570915426458,-4.0032896423476565,1.5629760221497628,0.08590801841663039,0.007060422520026366,medium,premium,No,1
2.2515539823909325,-0.723563293092689,0.31083222911616043,-1.1653165798670766,1.4688907950709018,-0.3296358633067147,-2.2649961107873273,-0.6858984025894148,1.0976942609423341,-1.3978043679602137,high,premium,No,0
0.13408952394157878,0.036693323253740306,-0.268943188407163,-1.3654941086414603,1.4400901617592805,1.598126050996397,-1.00525506122103,-1.5450891641545925,1.0927376267430766,0.23901631588247596,medium,premium,No,1
3.4187468399471683,-1.3922255066619866,-1.4234923662063474,0.27542752753920174,2.2307475892944315,-1.5141969506842918,-0.7374393458164976,-0.6664433090916011,-1.0437630982675843,-1.4984198243251003,high,basic,Yes,0
-1.466848245446423,-0.49131309518790667,0.22808652833895818,-0.42984294120497113,-1.9498293830507705,1.338855499045909,-0.8157309905649978,1.657824947635703,-1.5841955503765368,1.3818855344439864,low,premium,No,1
-2.6893934603695393,2.1870714595237057,-0.025288712871601296,-1.0762600041229697,2.5955224274829076,2.416254719435452,2.546181272843866,1.3536716313332477,-1.6031633657174116,1.1962145709253182,low,plus,No,1
-2.5282699702023,1.6107809561404118,-0.5251833566044607,1.1224872600867095,0.3825949596292356,5.163230597587105,0.5545499346916817,3.47591033033237,0.6991852515350768,-0.7563137795402315,low,basic,No,0
1.8813928462272873,-2.5050861761798737,-0.23052941168065752,-4.093060071777634,-1.645430270969333,3.5264440698248882,-9.273184500860815,5.0012816281457475,-3.0805987271739275,-1.7319804731500343,high,basic,No,0
0.7656318466562017,-1.6357521989904524,-0.12054466785068123,-2.506376109921006,0.33455387417379834,2.0331514828206565,-3.4566371507222415,0.3667535653902303,-1.8870935241978417,0.8807367509663886,medium,plus,Yes,0
-1.5772721143049084,1.0955627678401059,-0.8501690885320156,2.056249567422656,-2.851164227440545,-0.08463897974719259,0.8549397207699594,-0.8399863014223907,2.1677241206196283,-0.6250347701193736,low,premium,Yes,0
4.137817017160671,-3.097780545276068,0.8132003852843899,-3.1770927498292907,0.5836443827951161,-0.6875039678897263,-6.175556291817126,0.6778346805210688,-1.634546121008871,-1.120001358425239,high,premium,No,0
-1.2730244837171565,0.7642531844230476,0.7534521007216852,-0.08926163938729381,1.8458196033105039,-0.3531223918540696,3.422696269713223,-0.4405824306045537,0.6031658090206458,1.9827998763655192,low,premium,No,1
4.39086731624186,-1.2358720762092652,-1.0322736333158675,-2.367743589457671,1.4647696211565782,-2.4183761868382954,-4.709417463880198,-3.1441413974021595,-0.9729362321020011,-2.787976293652271,high,basic,Yes,0
-0.3972869669301023,0.2131374806931685,1.0266820744716394,-0.8034721843025043,1.0377962987266973,0.18388715609633033,0.7977017271744409,-2.6493017164627473,0.25967101593177006,1.246897982688932,medium,basic,No,1
